key	cost	effect_bundle	category	pre_requisite_set
nanu_dynamic_ror_ability_ranged_volley_arcane	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_arcane	arrow	
nanu_dynamic_ror_ability_ranged_volley_arcane_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_arcane_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_barbed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_barbed	arrow	
nanu_dynamic_ror_ability_ranged_volley_barbed_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_barbed_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_fire_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_fire_charge	arrow	
nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_flaming	arrow	
nanu_dynamic_ror_ability_ranged_volley_flaming_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_flaming_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_ice_shard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_ice_shard	arrow	
nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_piercing	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_piercing	arrow	
nanu_dynamic_ror_ability_ranged_volley_piercing_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_piercing_greater	arrow	
nanu_dynamic_ror_ability_ranged_volley_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_poison	arrow	
nanu_dynamic_ror_ability_ranged_volley_poison_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_ranged_volley_poison_greater	arrow	
nanu_dynamic_ror_ability_single_entity_slime_trail	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_ability_single_entity_slime_trail	armour	
nanu_dynamic_ror_attribute_all_immPsy_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_immPsy_vanguard	weapon	
nanu_dynamic_ror_attribute_all_immune_to_contact	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_immune_to_contact	armour	
nanu_dynamic_ror_attribute_all_perfect_vigour	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_perfect_vigour	armour	
nanu_dynamic_ror_attribute_all_piercing_gaze	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_piercing_gaze	weapon	
nanu_dynamic_ror_attribute_all_stalk_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_stalk_vanguard	weapon	
nanu_dynamic_ror_attribute_all_strider_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_strider_vanguard	weapon	
nanu_dynamic_ror_attribute_all_wayfarer	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_all_wayfarer	weapon	
nanu_dynamic_ror_attribute_melee_amphibious_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_amphibious_vanguard	weapon	
nanu_dynamic_ror_attribute_melee_brace	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_brace	armour	
nanu_dynamic_ror_attribute_melee_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_causes_fear	weapon	
nanu_dynamic_ror_attribute_melee_causes_terror	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_causes_terror	weapon	
nanu_dynamic_ror_attribute_melee_counter_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_counter_charge	weapon	
nanu_dynamic_ror_attribute_melee_devastating_flanker	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_devastating_flanker	weapon	
nanu_dynamic_ror_attribute_melee_encourage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_encourage	armour	
nanu_dynamic_ror_attribute_melee_flanker_strider	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_flanker_strider	weapon	
nanu_dynamic_ror_attribute_melee_glorius_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_glorius_charge	weapon	
nanu_dynamic_ror_attribute_melee_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_immPsy	armour	
nanu_dynamic_ror_attribute_melee_unbreakable	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_melee_unbreakable	armour	
nanu_dynamic_ror_attribute_ranged_piercing_gaze_ammo_type_seeking	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_ranged_piercing_gaze_ammo_type_seeking	arrow	
nanu_dynamic_ror_attribute_ranged_stalk_snipe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_ranged_stalk_snipe	arrow	
nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard	arrow	
nanu_dynamic_ror_climate_chaotic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic	bag	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison	weapon	
nanu_dynamic_ror_climate_desert	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert	bag	
nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	bag	
nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	bag	
nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_ability_melee_crowfeast	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_melee_crowfeast	bag	
nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard	bag	
nanu_dynamic_ror_climate_desert_ability_melee_run_them_down	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_melee_run_them_down	bag	
nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	bag	
nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	bag	
nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour	bag	
nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker	bag	
nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard	bag	
nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison	bag	
nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison	bag	
nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison	bag	
nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming	bag	
nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison	bag	
nanu_dynamic_ror_climate_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_biting_wind	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind	bag	
nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_blizzard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_blizzard	bag	
nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_freezing_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_freezing_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_frostbite_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_frostbite_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_frostfire_tempest	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_frostfire_tempest	bag	
nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb	bag	
nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb_aoe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb_aoe	bag	
nanu_dynamic_ror_climate_frozen_ability_all_hailstorm	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm	bag	
nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_deathfrost_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_deathfrost_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_freezing_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_freezing_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_frostbite_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_frostbite_ammo_type_frozen	bag	
nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter	bag	
nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_deathfrost_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_deathfrost_ammo_type_frozen	bag	
