key	text	tooltip
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_immPsy_vanguard	Vanguard	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_immune_to_contact	Immunization	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_perfect_vigour	Perfect Vigour	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_piercing_gaze	Piercing Gaze	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_stalk_vanguard	Stalk	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_strider_vanguard	Strider	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_all_wayfarer	Wayfarer	false
effect_bundles_localised_title_nanu_dynamic_ror_cathay_attribute_all_amphibious_vanguard_strider	Sea Dragon's Blessing	false
effect_bundles_localised_title_nanu_dynamic_ror_khorne_attribute_melee_fear_bonus_vs_infantry	Causes Fear	false
effect_bundles_localised_title_nanu_dynamic_ror_khorne_attribute_melee_immPsy_bonus_vs_infantry	Immune to Psychology	false
effect_bundles_localised_title_nanu_dynamic_ror_khorne_attribute_melee_special_daemonic_fear_magic_attacks	Daemonic	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_amphibious_vanguard	Amphibious	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_brace	Brace	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_causes_fear	Causes Fear	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_causes_terror	Causes Terror	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_counter_charge	Counter Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_devastating_flanker	Devastating Flanker	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_disable_rampage	Tamed	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_encourage	Encourage	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_flanker_strider	Flanker	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_glorius_charge	Glorious Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_immPsy	Immune to Psychology	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_melee_unbreakable	Unbreakable	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_ranged_piercing_gaze_ammo_type_seeking	Piercing Gaze	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_ranged_stalk_snipe	Snipe	false
effect_bundles_localised_title_nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard	Unspottable	false
effect_bundles_localised_title_nanu_dynamic_ror_tzeentch_attribute_all_daemonic_fear	Daemon of Tzeentch	false
effect_bundles_localised_title_nanu_dynamic_ror_bretonnia_special_dwarf_ally_contact_trebuchet_ammo_type_explosive	Explosive Kegs	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic	Wastelanders	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	Field Medic	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	Unstable Winds	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	Touched by Chaos	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	Light in the Dark	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	Flock of Crows	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	Grim Resolve	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	Light in the Dark	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	Touched by Chaos	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	Touched by Chaos	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	Touched by Chaos	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	Light in the Dark	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die	Stand or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh	Strength from Flesh	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry	Vengeful War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry	Vicious War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison	Wastelander	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert	Desert Warriors	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	Sunfire Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	Sunfire Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	Sunfire Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	Sunfire Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming	Withering Heat	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_melee_crowfeast	Carrion Crows	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard	Visions of the Djinn	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_melee_run_them_down	Desert Reaver	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	Withering Heat	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher	Dune Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision	Desert Ranger	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe	Desert Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard	Desert Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard	Desert Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	Desert Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	Desert Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour	Desert Campaigner	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker	Desert Reaver	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard	Desert Strider	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison	Scorpion Venom	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison	Scorpion Venom	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison	Scorpion Venom	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming	Fire Scorpion Venom	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming	Scorching Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison	Scorpion Venom	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen	Iceborn	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_biting_wind	Biting Wind	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen	Biting Wind	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen	Biting Wind	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen	Biting Wind	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_blizzard	Blizzard	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen	Blizzard	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_freezing_ammo_type_frozen	Blizzard	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_frostbite_ammo_type_frozen	Blizzard	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_frostfire_tempest	Frostfire Tempest	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb	Frozen Tomb	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb_aoe	Frozen Tomb	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_hailstorm	Hailstorm	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_deathfrost_ammo_type_frozen	Hailstorm	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_freezing_ammo_type_frozen	Hailstorm	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_frostbite_ammo_type_frozen	Hailstorm	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter	Heart of Winter	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_deathfrost_ammo_type_frozen	Heart of Winter	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_freezing_ammo_type_frozen	Heart of Winter	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_frostbite_ammo_type_frozen	Heart of Winter	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet	Ice Sheet	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_deathfrost_ammo_type_frozen	Ice Sheet	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_freezing_ammo_type_frozen	Ice Sheet	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_frostbite_ammo_type_frozen	Ice Sheet	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_melee_chilling_aura	Chiilling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault_frostbite_attacks_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_melee_rowdy	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_melee_soothing_warmth	Soothing Warmth	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard	Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_deathfrost_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_freezing_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_frostbite_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater	Greater Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_deathfrost_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_freezing_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_frostbite_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_deathfrost_ammo_type_frozen	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_freezing_ammo_type_frozen	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater_contact_deathfrost_ammo_type_frozen	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater_contact_freezing_ammo_type_frozen	Glacial Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_contact_all_freezing_attacks_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_contact_all_frostbite_attacks_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_contact_all_frostfire_attacks_ammo_type_frozen	Tundra Warrior	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_death_explosion_all_frozen_blast	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_climate_frozen_death_explosion_all_frozen_blast_contact_freezing_attacks_ammo_type_frozen	Winter's Bite	false
